Id,SalePrice
1789,93918.43655986914
1790,78705.18567795854
1791,184167.63818909726
1792,161456.01437382633
1793,137244.64272216303
1794,151479.74859498497
1795,132387.63264837378
1796,123318.41044676166
1797,112663.96759972168
1798,119268.30084231714
1799,108162.12812225423
1800,127934.44637933272
1801,127374.68233083449
1802,134165.0479228888
1803,149600.06404446677
1804,138854.75894470038
1805,134025.56725722458
1806,132029.5572600074
1807,129980.44701927298
1808,110632.8971811619
1809,118055.06287278804
1810,132083.73013085674
1811,91743.45111885306
1812,96898.94378776578
1813,134845.20423754607
1814,100401.86220988377
1815,62525.481710444896
1816,97295.17016559119
1817,100033.95312430938
1818,137508.61706518554
1819,126378.3862421828
1820,48436.278426342804
1821,118039.39663926639
1822,146035.47822350505
1823,37587.6726507973
1824,131988.9307306458
1825,135245.8130986761
1826,102681.05147176908
1827,103921.98212140068
1828,140530.1172178657
1829,127796.53363749097
1830,145599.26170464494
1831,135730.5310146174
1832,56058.35475087735
1833,140136.2972408568
1834,120009.07403300745
1835,119197.89977775273
1836,131689.71383404193
1837,91591.66540339358
1838,126669.8157164417
1839,107218.34692803008
1840,134101.4784858475
1841,131071.97466878858
1842,90063.38429576928
1843,126597.64725055372
1844,129453.38046651249
1845,147091.79667883043
1846,154700.81166310702
1847,169049.66673904166
1848,56024.650109104776
1849,106979.05424927562
1850,116806.56098703896
1851,146375.36839477997
1852,123222.6298914118
1853,118791.52502091658
1854,161720.89746906096
1855,145313.44741950723
1856,225042.81035138536
1857,122378.16420763331
1858,134025.5761000997
1859,116286.6949250095
1860,145633.85491425009
1861,115556.59034084265
1862,316504.6566391371
1863,296413.27554006636
1864,296445.7892604781
1865,328046.7727777035
1866,307768.1227488713
1867,219678.91183908982
1868,276817.78351781063
1869,202165.41029338865
1870,220533.36670623982
1871,220860.96226843374
1872,167309.96373807485
1873,247893.1862177385
1874,154602.95383995245
1875,203113.97803887582
1876,204257.21239716804
1877,213709.87168711497
1878,191883.2253156947
1879,123889.53983707898
1880,134698.81231740827
1881,253326.18064309008
1882,239577.49598574138
1883,186810.26869131287
1884,206841.0178951993
1885,207242.2042966001
1886,261040.0508529147
1887,211590.923970926
1888,271722.79389735137
1889,167259.5207930201
1890,115530.3569481213
1891,111365.13764546151
1892,101041.92016090275
1893,129147.91944124778
1894,121024.29874493473
1895,132298.362049569
1896,123742.38636433164
1897,118386.37091995201
1898,115113.55637541659
1899,160665.35541081493
1900,154681.92498332768
1901,185324.71534808635
1902,168088.37024743814
1903,228217.9498121868
1904,134933.88687349833
1905,205984.66277269123
1906,110755.55686796465
1907,235779.0215579083
1908,110798.98944507542
1909,131010.25046726136
1910,119910.5167028355
1911,240481.78508214807
1912,344126.4188370428
1913,139633.2032583618
1914,46592.423521153396
1915,318622.07399601914
1916,71300.91164222061
1917,239499.21329303546
1918,140335.56731078125
1919,178981.80200743894
1920,156124.98977567058
1921,369819.37677664176
1922,308247.6398981311
1923,244543.76003760917
1924,223388.94129470334
1925,201881.4948844643
1926,369044.275210788
1927,126783.08645491922
1928,160032.10841732784
1929,125984.83191460687
1930,124777.21594510216
1931,140477.1549635369
1932,133395.4788191904
1933,200466.2534112074
1934,186003.01216867266
1935,168302.98620618467
1936,188223.59357311108
1937,182327.93130898266
1938,165204.04658179922
1939,241628.51601275548
1940,196501.6663661974
1941,167942.38514895248
1942,167424.09578096544
1943,213272.62748292353
1944,346597.2087983632
1945,394452.1894966258
1946,131759.57043554742
1947,269020.97810206714
1948,164743.01228604966
1949,244419.99946454907
1950,180709.1136501255
1951,237081.35613652656
1952,206797.05400444858
1953,160670.1487297144
1954,174148.02323795494
1955,134309.49186006575
1956,312452.0556922081
1957,151928.69299815886
1958,273714.4945566404
1959,140977.05772367743
1960,108363.60939366746
1961,118235.61120432985
1962,96883.22496077552
1963,106002.39465669345
1964,104213.84964701014
1965,147624.7973269899
1966,137179.1764051605
1967,292207.3711618917
1968,423938.9058555866
1969,374477.6162742797
1970,402336.5091345116
1971,491923.9317969554
1972,378374.13517617004
1973,267430.23289159936
1974,338239.3005016381
1975,571116.9295155192
1976,277539.81766800233
1977,347546.498847532
1978,328734.68598823075
1979,328506.142340959
1980,198547.6251146833
1981,350059.93294498825
1982,219268.09684875666
1983,201130.52319214493
1984,171336.35933109754
1985,219660.8925340967
1986,213254.57319555533
1987,182216.48886472918
1988,170940.60118882646
1989,190549.59841165374
1990,206428.65056705734
1991,233828.71474083015
1992,210295.2296055609
1993,164380.94170155836
1994,231651.59143951975
1995,185662.34530277556
1996,253241.1281525197
1997,295624.5579187835
1998,315506.8789953751
1999,270829.1789234092
2000,317992.6157290671
2001,254797.71272396584
2002,231258.59575344194
2003,243927.7937614013
2004,280290.7903011708
2005,209395.84162373008
2006,218025.3703440371
2007,242654.0310555206
2008,216911.2417483165
2009,193537.15111973046
2010,188288.70011991786
2011,132076.61998534953
2012,170198.6476941899
2013,175843.74250757837
2014,182689.2401916979
2015,205160.90035539895
2016,190825.9820896336
2017,189645.1252924971
2018,108181.07712026121
2019,128880.19481195069
2020,96619.80609596657
2021,97200.0580543982
2022,196203.95336209823
2023,140495.0385914616
2024,286085.37019262044
2025,335641.5889006206
2026,175886.5405521984
2027,159984.377749446
2028,157143.24277075205
2029,167998.91143064795
2030,267574.51371428516
2031,222909.14911016467
2032,244939.92484249274
2033,258874.82794123993
2034,179858.82537851224
2035,227506.824119558
2036,194597.299946794
2037,229574.70925240716
2038,331295.0552873883
2039,215563.9539017702
2040,286373.87852769054
2041,345438.4823872219
2042,213137.0717676926
2043,180830.57711539394
2044,167970.79663799977
2045,208615.11583138545
2046,164636.2273206436
2047,142951.45944473144
2048,138421.9422100089
2049,141074.19580622626
2050,165077.74564417085
2051,102004.44252298576
2052,118928.47154086226
2053,146167.5406466041
2054,99856.10925929685
2055,159616.6593219771
2056,140059.72259429403
2057,109620.91437581266
2058,206969.15060300214
2059,128749.12034287222
2060,177377.28703045324
2061,176948.25553115745
2062,127742.39279750068
2063,112989.09251466555
2064,137691.70318813212
2065,101632.44398708962
2066,158958.0681001466
2067,96938.65564908873
2068,147580.74536169277
2069,85369.20106835655
2070,116016.21619719962
2071,95655.01010864561
2072,139437.4741596413
2073,131233.90093279272
2074,191909.12775251982
2075,139106.05231004854
2076,113953.63082243975
2077,164312.13140713243
2078,121299.09822103387
2079,129716.68875854132
2080,123198.50672384819
2081,128811.3165432591
2082,116873.59087688108
2083,144764.04108698622
2084,108778.34128874837
2085,119374.86179436395
2086,100470.10053263741
2087,120132.92547648399
2088,96929.42848726167
2089,79410.82990292659
2090,126192.40669359053
2091,120154.69719010724
2092,113709.92780640698
2093,123812.51893685466
2094,105516.36227613241
2095,155012.62189711718
2096,86366.15010533115
2097,94257.74338878368
2098,151385.91147545073
2099,54173.182546041615
2100,60083.58418920788
2101,104159.55263510326
2102,119783.86825528146
2103,97866.1806577613
2104,127194.40125378121
2105,124229.40990201225
2106,72056.8198855496
2107,181477.61452833356
2108,113919.12215379665
2109,110078.0191994702
2110,130250.44087653697
2111,127999.96442788254
2112,137332.53714605168
2113,119724.34262167614
2114,123407.96081811054
2115,163491.02402311744
2116,117808.7388471804
2117,152562.49917837948
2118,121361.59202436674
2119,126812.86160208772
2120,108614.62875377455
2121,98577.0474768537
2122,121920.81254616537
2123,88103.57833334157
2124,157669.1376329309
2125,120527.21286710932
2126,147865.0158789833
2127,171676.414437178
2128,129528.31955094103
2129,76545.40386850995
2130,133397.1419681648
2131,141361.08726907594
2132,114931.62884171789
2133,125750.29437765709
2134,115165.59806592275
2135,96939.71821932394
2136,76485.14923245861
2137,101646.9958360919
2138,130501.13165721713
2139,148566.9625316258
2140,136476.99892750426
2141,158392.84164774022
2142,123999.40327284751
2143,154155.92514565802
2144,130241.37244484758
2145,134179.46444386398
2146,167171.9812018576
2147,135892.39727962657
2148,133450.1127548134
2149,152098.94042403015
2150,210966.13530571616
2151,118731.0282564397
2152,183150.90728639968
2153,175965.12003034522
2154,104604.6526656334
2155,141417.49061435924
2156,278548.71168803616
2157,232231.09140389934
2158,236353.73247525204
2159,219276.62504836524
2160,180951.85858821706
2161,227781.4726749719
2162,399545.4928098463
2163,341104.4239400935
2164,245583.00668738657
2165,209073.63171236022
2166,161451.273558759
2167,214748.181887486
2168,201917.80713237418
2169,190297.8538225858
2170,216727.72804763957
2171,157965.86892351467
2172,126935.8816360933
2173,178470.9126065067
2174,224165.3236389473
2175,288724.93862671126
2176,293531.3550792357
2177,245685.9859823851
2178,205053.30304170377
2179,133500.38488120318
2180,221907.75812005077
2181,184852.05392178887
2182,219436.81676530873
2183,182827.3534625638
2184,117388.57490229407
2185,117459.86198471386
2186,150463.9088466152
2187,151198.04357804207
2188,147663.97344875618
2189,287283.801432309
2190,83252.03636782251
2191,78073.1569394188
2192,79942.00432854089
2193,109493.03831629944
2194,99526.33031429928
2195,107227.12496753149
2196,101019.9555602843
2197,116693.50972358127
2198,160408.47643690035
2199,182664.37193428594
2200,146931.72170032404
2201,144741.98244191424
2202,203512.8296907825
2203,138240.58932231
2204,185543.68856224584
2205,123392.58398223993
2206,141778.64297352245
2207,225377.84061884065
2208,272243.2931161413
2209,263980.61116988823
2210,116364.22052751486
2211,116954.6820662458
2212,122952.01997173626
2213,107334.32073864082
2214,136740.10626234763
2215,101314.53756406374
2216,151895.58254687084
2217,74684.27474175092
2218,66408.55839013556
2219,58688.87734064629
2220,58231.23854783845
2221,319080.4976847854
2222,285580.18729630345
2223,264276.9603019523
2224,205052.68800398798
2225,119827.15707090695
2226,192250.65659800163
2227,194124.74584432936
2228,247307.02186875202
2229,257679.90103692084
2230,158346.2456735583
2231,212567.80612988363
2232,182625.1042566076
2233,174618.50811685916
2234,228639.97065963503
2235,218292.14604165775
2236,262281.77445380116
2237,307743.9832062263
2238,193322.0711227203
2239,103251.02536350758
2240,148669.61547489086
2241,177229.6381799204
2242,116854.29977387591
2243,119747.973073164
2244,101208.77216068137
2245,95113.32489426369
2246,137611.9853015126
2247,110202.01037954785
2248,122162.92782242259
2249,115895.30458419098
2250,125869.93484668348
2251,109833.4672912817
2252,183734.89431026083
2253,159649.2505886341
2254,182253.40853599436
2255,187773.77623710054
2256,168419.25101575674
2257,215967.8099939895
2258,155163.11837855025
2259,177241.66234321607
2260,134381.74419325945
2261,188328.7794616042
2262,215859.10219605378
2263,380004.3710708077
2264,552108.1138093984
2265,158137.09936636762
2266,292725.4856423097
2267,376536.1031755289
2268,491157.4643451255
2269,144863.9193848714
2270,184004.61127446938
2271,204733.28738529782
2272,175422.4825826031
2273,152141.53468047903
2274,180006.78675914695
2275,159080.1646431467
2276,183601.96398594545
2277,186733.27819516548
2278,150556.96397451343
2279,124847.9942201563
2280,114957.76818319345
2281,161934.44030936848
2282,179578.75557868008
2283,104875.97021515659
2284,113291.29906035155
2285,141062.6292890737
2286,122288.7147488636
2287,353404.6335095043
2288,268083.9089036177
2289,374195.54110757814
2290,459110.3734493128
2291,342323.6198708011
2292,433957.58614516206
2293,484719.4448792015
2294,383776.2330276116
2295,527347.5501656901
2296,297270.57816513715
2297,343154.767692908
2298,334749.7136736926
2299,367723.8313221641
2300,333060.6776004309
2301,307126.8172952095
2302,261214.72480742686
2303,246194.74396114124
2304,262883.12816224346
2305,201830.35545978058
2306,194601.0629102255
2307,201806.84437070423
2308,234897.30744504978
2309,280894.89300402027
2310,208951.72296662795
2311,207039.07061973546
2312,173688.75014949302
2313,167082.4717541609
2314,174195.02450904736
2315,181122.86224138516
2316,201559.99168564126
2317,191203.0440122622
2318,176442.488855225
2319,181541.67044859155
2320,186716.7774103511
2321,229661.53394327703
2322,185681.4374882266
2323,185228.60106395927
2324,171922.1587590456
2325,210612.41899768554
2326,174294.27253537744
2327,200534.85910877882
2328,218397.9168758184
2329,193480.4046737457
2330,187317.88438738644
2331,340712.09805599775
2332,367456.59535815363
2333,331809.2049849656
2334,256653.74393802436
2335,263831.8566831777
2336,315123.8700764215
2337,200065.16917512115
2338,263807.8163513237
2339,202585.56886257775
2340,401686.2936292827
2341,211086.98819461718
2342,228458.33476304065
2343,226410.50856277012
2344,215893.4607357622
2345,233023.8158720968
2346,211057.8767010924
2347,203621.7143052999
2348,239905.28191491394
2349,185169.5746187257
2350,304162.9747965161
2351,269529.69772490417
2352,246498.70570285694
2353,247545.14401646127
2354,149986.85627926496
2355,147912.7935282073
2356,141372.335738562
2357,189760.51898006612
2358,201701.58995099546
2359,132585.27776827206
2360,114891.08475947398
2361,147945.26258909478
2362,276885.0807906119
2363,121155.27529634004
2364,146174.3527680347
2365,211427.46576208697
2366,188201.8050191088
2367,220917.28056604916
2368,216100.03943828738
2369,222874.71309066974
2370,167281.57678415327
2371,164494.9266171208
2372,194272.89555251677
2373,279944.58149210404
2374,308635.5839162744
2375,234561.47156629138
2376,286559.0738965533
2377,342805.6425940486
2378,155412.82151129437
2379,211148.77229460477
2380,155489.20198546952
2381,170817.01123412634
2382,201485.40764381713
2383,200095.6541645203
2384,240320.61115246266
2385,158186.44217574658
2386,129156.42746830179
2387,132708.68855060916
2388,99832.34827970974
2389,116820.16733217986
2390,153566.86936780578
2391,144509.695526796
2392,113853.20566231375
2393,179782.23015158914
2394,132739.63485428528
2395,208959.4691100268
2396,136101.29853649146
2397,223161.12390763132
2398,129744.56061486946
2399,73481.50717025371
2400,70714.75371433308
2401,127641.6334733468
2402,132560.04209247502
2403,147472.31272098084
2404,151024.94133500487
2405,156417.36249211556
2406,137961.88859791335
2407,127549.87811875566
2408,147785.89951685074
2409,117628.15115944792
2410,170473.1695832168
2411,112875.6541138585
2412,154359.2189468609
2413,125783.72288672223
2414,160493.0917674799
2415,130539.67469835142
2416,121092.72823354769
2417,128683.80890086878
2418,129145.30006958338
2419,129531.98480745552
2420,119522.4360717891
2421,153681.10910473406
2422,102975.88611315112
2423,107972.04411084954
2424,162559.0882405968
2425,189564.72034190389
2426,121629.8304745277
2427,118727.33864482337
2428,177100.93322162668
2429,107839.42178429202
2430,130253.7183121208
2431,109676.32044002603
2432,139721.32539891603
2433,142289.786686314
2434,133052.4134517978
2435,152061.5527640374
2436,106482.26839210308
2437,105038.76155908374
2438,120620.10396270071
2439,98984.29918425286
2440,122040.44806780532
2441,95335.04474768828
2442,98494.48923848195
2443,125248.13908185108
2444,124578.20645496219
2445,89601.97981795648
2446,129560.61471587836
2447,164950.82099399698
2448,117436.84185885094
2449,114226.34818578658
2450,145658.2566789917
2451,109954.36130715713
2452,190119.17193530576
2453,98649.27816696456
2454,111387.8570686086
2455,116937.59953684315
2456,135066.8856522799
2457,150806.0060381601
2458,136705.22278229447
2459,111389.80307745321
2460,142455.43269414458
2461,127590.50485492175
2462,136998.47191134057
2463,124138.09750007615
2464,173525.35861759016
2465,139295.81990188747
2466,112151.78841861906
2467,118229.98241007995
2468,85871.26650631955
2469,84467.7111201616
2470,199819.33920652364
2471,239645.40457275175
2472,167595.82662767774
2473,121343.6800674813
2474,83700.57044576439
2475,206908.63022504182
2476,119201.808972948
2477,127436.41013412179
2478,158176.76624360593
2479,102810.43532024029
2480,146075.70701031334
2481,118235.21569857956
2482,114169.50257798926
2483,107612.28543451763
2484,121716.5630418248
2485,119354.15406268554
2486,150071.32043321698
2487,147183.06040153626
2488,158911.45567099692
2489,152728.08031574724
2490,134159.97343199234
2491,100319.9686339314
2492,198018.86252464686
2493,138968.02197329834
2494,134489.08591331908
2495,77049.06465589415
2496,233299.2865400935
2497,152723.84053422813
2498,111077.1810697517
2499,81688.47630429563
2500,135325.02235561176
2501,134546.39517448406
2502,140871.66813439934
2503,103822.16892830357
2504,202707.0578429976
2505,238822.97017559587
2506,243589.51441537857
2507,283364.23788863723
2508,244105.8279231192
2509,208713.10739064153
2510,207792.5415685495
2511,174795.32437089313
2512,199003.57471416183
2513,219292.77995818807
2514,336183.5809293778
2515,154165.1672448081
2516,171363.18520295172
2517,152419.5674533508
2518,158699.99158851046
2519,227339.48645614047
2520,222912.88023452496
2521,188045.5957593281
2522,222712.37804564237
2523,111346.55067578767
2524,133158.24714715636
2525,150679.84703842865
2526,139947.23217766942
2527,115943.7863018905
2528,139396.55419929893
2529,136994.31890643676
2530,121598.89189520439
2531,252703.41323424212
2532,225216.85292594513
2533,195688.84267524804
2534,211850.91081080434
2535,293520.27086701465
2536,228042.89117903315
2537,241641.5288459194
2538,184793.83704399673
2539,180718.26590887434
2540,181314.44472173788
2541,176117.679117154
2542,161521.66411112077
2543,112819.55185914045
2544,119521.95549290304
2545,127751.61763958482
2546,123524.35430630662
2547,138523.24121721947
2548,148905.13760700583
2549,156621.18811128978
2550,1128021.1228826025
2551,134111.90424502475
2552,128821.6125117321
2553,77921.72672718386
2554,87558.35890110212
2555,109918.74557264225
2556,96720.69179750803
2557,102474.38833212767
2558,146289.40368055625
2559,145791.72722322767
2560,153658.66854394108
2561,143001.01187515515
2562,149780.42973753504
2563,149868.32823977878
2564,204597.80351809342
2565,147784.83458165562
2566,172913.95803290143
2567,152610.68465851026
2568,201856.66616647883
2569,245873.3501204747
2570,111980.28150041556
2571,203744.5967808329
2572,144738.690232962
2573,228289.50335748048
2574,285800.54475306754
2575,131799.6399819305
2576,118128.67298641655
2577,132505.27187077564
2578,87674.86991614978
2579,57880.82571746819
2580,73865.774388607
2581,92353.74267063747
2582,90113.93154725431
2583,287086.2936645446
2584,176292.84440478135
2585,179797.39593759744
2586,224875.36732075494
2587,198086.4312281691
2588,135822.8390802625
2589,148662.34489204994
2590,202302.9096883901
2591,217639.79065082502
2592,220991.55472736363
2593,255474.5418393292
2594,181220.06908154243
2595,192239.83152350166
2596,289054.5448083179
2597,182244.14794149244
2598,271060.8357510957
2599,364458.0698723047
2600,172885.1042730262
2601,129312.41212680179
2602,80390.71045398865
2603,89835.14863442628
2604,89975.2622260284
2605,80965.5796604036
2606,140281.57663319758
2607,214173.38188300474
2608,178048.10772141826
2609,172318.26577059808
2610,106215.10885004226
2611,185351.3005289517
2612,161703.27092232247
2613,122781.81175708561
2614,113689.19746465412
2615,151531.08639664573
2616,143518.62124849987
2617,188215.5411586354
2618,159977.00803590319
2619,193715.76490116524
2620,190500.52407360758
2621,175719.14919304414
2622,181396.78388821342
2623,239144.35658513842
2624,296448.5361034932
2625,299008.05124032067
2626,170610.2090330602
2627,170279.04663759624
2628,532638.660741789
2629,530627.9567361604
2630,365876.7133405197
2631,508678.2310825407
2632,430231.1698092058
2633,290550.41507799644
2634,434405.0378663084
2635,146986.70887633853
2636,171891.47318626675
2637,159084.41155007103
2638,275456.2625733151
2639,185243.61022114693
2640,149247.01095508438
2641,104059.0607593184
2642,186682.44609739145
2643,104641.61956075906
2644,119845.70150220713
2645,106913.282695963
2646,92412.82551556778
2647,103469.54728194876
2648,146556.51449427445
2649,153018.96273104686
2650,135882.66798744557
2651,138594.034700227
2652,416482.3187982796
2653,250531.31892573985
2654,256409.34581483825
2655,421887.0478552105
2656,331809.3552369799
2657,361090.3884941652
2658,314535.39689497964
2659,293977.1079922069
2660,365183.9694499181
2661,343663.8451501009
2662,355290.49425742344
2663,296914.9273980562
2664,270310.1177692472
2665,337051.18354779773
2666,274887.3190164958
2667,171025.7335012442
2668,177278.22338210262
2669,179898.50499661895
2670,273533.97171768977
2671,184774.86463625345
2672,193256.17755332455
2673,201490.90317013307
2674,198084.90776420318
2675,165569.87169437693
2676,185479.2282255269
2677,204227.60474315909
2678,240144.61838386933
2679,272546.5517091089
2680,282281.4675348304
2681,401274.81034295826
2682,325385.9121047793
2683,523122.1098437077
2684,302086.9731703058
2685,342678.04833465157
2686,247167.07121130475
2687,313032.2275202142
2688,211747.76777011357
2689,204673.94446730745
2690,431558.34818587295
2691,194033.0862263069
2692,143399.71520920706
2693,200995.28758642197
2694,134217.551133169
2695,192793.71301675265
2696,183310.96424253035
2697,194349.59120347915
2698,198799.36467344358
2699,169917.06206112777
2700,147050.90513450664
2701,137009.02911725282
2702,104021.29404739387
2703,119576.22814096701
2704,138623.0832197244
2705,108682.73213266833
2706,100502.75554481357
2707,111572.87605217849
2708,130511.33186695813
2709,103550.7286594906
2710,123069.09095402829
2711,298796.44307395385
2712,396670.9608818141
2713,172422.80944805918
2714,151301.70912190923
2715,169983.26581344032
2716,143775.56825761113
2717,193695.205237404
2718,219494.73676403982
2719,154951.9373881478
2720,171617.97764236745
2721,128362.4159403413
2722,162733.34046622377
2723,131183.1952527606
2724,117373.56183964813
2725,125543.74091255172
2726,153689.0188096652
2727,185459.6399450591
2728,177550.57508172333
2729,143529.87033707765
2730,146588.56353512142
2731,127831.74565928822
2732,127402.1415036644
2733,157846.2754200985
2734,127040.49240222698
